"fecha";"region";"provincia";"carga.estimada";"carga.liminf";"carga.lisup"
"2020-04-01";16;163;2.64112546451955;0;5.30879490355689
"2020-04-02";16;163;3.69846044947797;0.862679171827995;8.84799150592815
"2020-04-03";16;163;2.99062112900372;0;7.07839320474252
"2020-04-04";16;163;2.60573349849584;0;6.19359405414971
"2020-04-05";16;163;2.42434967262431;0;6.19359405414971
"2020-04-06";16;163;2.84905326490887;0;6.19359405414971
"2020-04-07";16;163;2.44646965138913;0;6.19359405414971
"2020-04-08";16;163;2.66766943903734;0;6.19359405414971
"2020-04-09";16;163;2.26950982127057;0;5.33091488232172
"2020-04-10";16;163;2.12351796142276;0;5.33091488232172
"2020-04-11";16;163;2.03946204211644;0;5.30879490355689
"2020-04-12";16;163;1.8713502035038;0;5.35303486108654
"2020-04-13";16;163;2.38010971509467;0;6.21571403291453
"2020-04-14";16;163;2.06158202088126;0;6.19359405414971
"2020-04-15";16;163;2.23411785524686;0;5.33091488232172
"2020-04-16";16;163;2.17218191470536;0;6.19359405414971
"2020-04-17";16;163;1.77402229693859;0;5.30879490355689
"2020-04-18";16;163;1.65899840736153;0;4.42399575296408
"2020-04-19";16;163;1.8846221907627;0;5.30879490355689
"2020-04-20";16;163;1.55724650504336;0;5.30879490355689
"2020-04-21";16;163;1.94655813130419;0;4.42399575296408
"2020-04-22";16;163;1.48203857724297;0;3.56131658113609
"2020-04-23";16;163;1.85365422049195;0;5.33091488232172
"2020-04-24";16;163;1.61033445407892;0;4.4461157317289
"2020-04-25";16;163;1.56609449654928;0;4.42399575296408
"2020-04-26";16;163;1.55282250929039;0;4.42399575296408
"2020-04-27";16;163;1.50858255176075;0;4.42399575296408
"2020-04-28";16;163;1.3050787471244;0;3.53919660237126
"2020-04-29";16;163;1.24756680233587;0;3.56131658113609
"2020-04-30";16;163;1.10599893824102;0;3.53919660237126
"2020-05-01";16;163;1.0838789594762;0;4.42399575296408
"2020-05-02";16;163;1.04848699345249;0;3.53919660237126
"2020-05-03";16;163;1.09715094673509;0;3.53919660237126
"2020-05-04";16;163;1.09272695098213;0;3.53919660237126
"2020-05-05";16;163;1.36259069191294;0;4.42399575296408
"2020-05-06";16;163;1.64130242434967;0;4.42399575296408
"2020-05-07";16;163;1.54397451778446;0;4.42399575296408
"2020-05-08";16;163;1.77402229693859;0;4.42399575296408
"2020-05-09";16;163;1.89347018226862;0;4.4461157317289
"2020-05-10";16;163;2.12351796142276;0;5.33091488232172
"2020-05-11";16;163;2.41550168111839;0;5.33091488232172
"2020-05-12";16;163;2.216421872235;0;6.19359405414971
"2020-05-13";16;163;2.28720580428243;0;6.19359405414971
"2020-05-14";16;163;3.04370907803929;0;7.07839320474252
"2020-05-15";16;163;3.37108476375863;0.862679171827995;8.84799150592815
"2020-05-16";16;163;3.84445230932578;0.884799150592815;7.98531233410016
"2020-05-17";16;163;4.07450008847992;0.884799150592815;8.87011148469298
"2020-05-18";16;163;3.99929216067953;0.884799150592815;8.87011148469298
"2020-05-19";16;163;3.40205273402938;0;7.07839320474252
"2020-05-20";16;163;4.42841974871704;0.884799150592815;9.7549106352858
"2020-05-21";16;163;3.71615643248982;0.884799150592815;7.96319235533534
"2020-05-22";16;163;3.65864448770129;0.884799150592815;7.96319235533534
"2020-05-23";16;163;4.04795611396213;0.884799150592815;7.98531233410016
"2020-05-24";16;163;5.19819500973279;1.74747832242081;10.6175898071138
"2020-05-25";16;163;7.06069722173067;2.65439745177845;13.2719872588922
"2020-05-26";16;163;6.87046540435321;1.76959830118563;13.2941072376571
"2020-05-27";16;163;6.10953813484339;2.63227747301363;11.5245089364714
"2020-05-28";16;163;5.15837904795611;0.884799150592815;10.6175898071138
"2020-05-29";16;163;5.63617058927623;1.76959830118563;10.6175898071138
"2020-05-30";16;163;6.38382587152716;1.76959830118563;11.5245089364714
"2020-05-31";16;163;6.773137497788;1.76959830118563;13.2719872588922
"2020-06-01";16;163;9.13112723411786;3.51707662360644;18.5807821624491
"2020-06-02";16;163;7.66678463988675;2.65439745177845;15.9263847106707
"2020-06-03";16;163;10.2548221553707;4.42399575296408;18.5807821624491
"2020-06-04";16;163;11.1705892762343;5.28667492479207;19.4877012918068
"2020-06-05";16;163;10.0911343125111;4.40187577419926;16.8111838612635
"2020-06-06";16;163;10.5777738453371;4.42399575296408;18.6250221199788
"2020-06-07";16;163;9.50274287736684;3.51707662360644;16.8111838612635
"2020-06-08";16;163;8.18881613873651;2.65439745177845;15.0415855600779
"2020-06-09";16;163;7.27304901787294;2.65439745177845;13.2719872588922
"2020-06-10";16;163;7.62696867811007;1.76959830118563;15.0858255176075
"2020-06-11";16;163;7.61369669085118;2.65439745177845;13.2719872588922
"2020-06-12";16;163;7.14032914528402;2.65439745177845;14.1789063882499
"2020-06-13";16;163;5.76446646611219;1.76959830118563;10.6397097858786
"2020-06-14";16;163;6.2688019819501;1.74747832242081;11.5466289152363
"2020-06-15";16;163;5.72465050433552;0.884799150592815;12.3871881082994
"2020-06-16";16;163;6.6625376039639;1.76959830118563;11.5245089364714
"2020-06-17";16;163;6.10953813484339;1.76959830118563;11.5023889577066
"2020-06-18";16;163;5.95912227924261;1.74747832242081;11.5023889577066
"2020-06-19";16;163;5.79543443638294;1.76959830118563;11.5023889577066
"2020-06-20";16;163;5.93700230047779;0.884799150592815;11.5023889577066
